datetime,volume,close,low,high,open,MA10,MA20
2020-11-09 06:00:00,154515320,116.32,116.05,121.99,120.5,,
2020-11-10 06:00:00,138023390,115.97,114.13,117.59,115.55,,
2020-11-11 06:00:00,112294954,119.49,116.44,119.63,117.19,,
2020-11-12 06:00:00,103350674,119.21,118.57,120.53,119.62,,
2020-11-13 06:00:00,81688586,119.26,117.87,119.6717,119.44,,
2020-11-16 06:00:00,91183018,120.3,118.146,120.99,118.92,,
2020-11-17 06:00:00,74270973,119.39,118.96,120.6741,119.55,,
2020-11-18 06:00:00,76322111,118.03,118.0,119.82,118.61,,
2020-11-19 06:00:00,74112972,118.64,116.81,119.06,117.59,,
2020-11-20 06:00:00,73604287,117.34,117.29,118.77,118.64,118.39500000000001,
2020-11-23 06:00:00,127959318,113.85,113.75,117.6202,117.18,118.148,
2020-11-24 06:00:00,113874218,115.17,112.59,115.85,113.91,118.06800000000001,
2020-11-25 06:00:00,76499234,116.03,115.17,116.75,115.55,117.72200000000001,
2020-11-27 06:00:00,46691331,116.59,116.22,117.49,116.57,117.46,
2020-11-30 06:00:00,169410180,119.05,116.81,120.97,116.97,117.439,
2020-12-01 06:00:00,128166803,122.72,120.01,123.4693,121.01,117.681,
2020-12-02 06:00:00,89004195,123.08,120.89,123.37,122.02,118.05,
2020-12-03 06:00:00,78967630,122.94,122.21,123.78,123.52,118.54099999999998,
2020-12-04 06:00:00,78260421,122.25,121.52,122.8608,122.6,118.902,
2020-12-07 06:00:00,86711990,123.75,122.25,124.57,122.31,119.54299999999998,118.96900000000001
2020-12-08 06:00:00,82225512,124.38,123.09,124.98,124.37,120.596,119.37199999999999
2020-12-09 06:00:00,115089193,121.78,121.0,125.95,124.53,121.25699999999999,119.6625
2020-12-10 06:00:00,81312170,123.24,120.15,123.87,120.5,121.978,119.85
2020-12-11 06:00:00,86939786,122.41,120.55,122.76,122.43,122.56000000000002,120.01000000000002
2020-12-14 06:00:00,79075988,121.78,121.54,123.35,122.6,122.83300000000001,120.136
2020-12-15 06:00:00,157572260,127.88,124.13,127.9,124.34,123.349,120.51499999999999
2020-12-16 06:00:00,98208591,127.81,126.56,128.37,127.41,123.82199999999997,120.93599999999999
2020-12-17 06:00:00,94359811,128.7,128.045,129.58,128.9,124.398,121.46950000000001
2020-12-18 06:00:00,192541500,126.655,126.12,129.1,128.96,124.8385,121.87024999999998
2020-12-21 06:00:00,121251553,128.23,123.449,128.31,125.02,125.2865,122.41475
2020-12-22 06:00:00,169351830,131.88,129.65,134.405,131.61,126.0365,123.31625
2020-12-23 06:00:00,88223692,130.96,130.78,132.43,132.16,126.95450000000001,124.10575000000001
2020-12-24 06:00:00,54930064,131.97,131.1,133.46,131.32,127.82750000000001,124.90275
2020-12-28 06:00:00,124486237,136.69,133.51,137.34,133.99,129.25549999999998,125.90775
2020-12-29 06:00:00,121047324,134.87,134.3409,138.789,138.05,130.5645,126.69874999999999
2020-12-30 06:00:00,96452124,133.72,133.4,135.99,135.58,131.1485,127.24875
2020-12-31 06:00:00,99116586,132.69,131.72,134.74,134.08,131.6365,127.72925000000001
2021-01-04 06:00:00,143301890,129.41,126.76,133.6116,133.52,131.7075,128.05275
2021-01-05 06:00:00,97664898,131.01,128.43,131.74,128.89,132.143,128.49075
2021-01-06 06:00:00,155087970,126.6,126.382,131.0499,127.72,131.98,128.63325
2021-01-07 06:00:00,109578157,130.92,127.86,131.63,128.36,131.884,128.96025
2021-01-08 06:00:00,105158245,132.05,130.23,132.63,132.43,131.993,129.47375
2021-01-11 06:00:00,100620880,128.98,128.5,130.17,129.19,131.69400000000002,129.76074999999997
2021-01-12 06:00:00,91951145,128.8,126.86,129.69,128.5,130.905,130.08025
2021-01-13 06:00:00,88636831,130.89,128.49,131.45,128.76,130.507,130.53575
2021-01-14 06:00:00,90221755,128.91,128.76,131.0,130.8,130.02599999999998,130.58724999999998
2021-01-15 06:00:00,111598531,127.14,127.0,130.2242,128.78,129.471,130.55375
2021-01-19 06:00:00,90757329,127.83,126.938,128.71,127.78,129.313,130.51024999999998
2021-01-20 06:00:00,104319489,132.03,128.55,132.49,128.66,129.41500000000002,130.779
2021-01-21 06:00:00,120529544,136.87,133.59,139.67,133.8,130.442,131.211
2021-01-22 06:00:00,114459360,139.07,135.02,139.85,136.28,131.257,131.57049999999998
2021-01-25 06:00:00,157611710,142.92,136.54,145.09,143.07,132.344,132.1685
2021-01-26 06:00:00,98390555,143.16,141.37,144.3,143.6,133.762,132.728
2021-01-27 06:00:00,140843760,142.06,140.41,144.3,143.43,135.08800000000002,132.9965
2021-01-28 06:00:00,142621130,137.09,136.7,141.99,139.52,135.708,133.10750000000002
2021-01-29 06:00:00,177523810,131.96,130.21,136.74,135.83,136.013,133.0195
2021-02-01 06:00:00,106239823,134.14,130.93,135.38,133.75,136.71300000000002,133.09199999999998
2021-02-02 06:00:00,83305367,134.99,134.61,136.31,135.73,137.429,133.371
2021-02-03 06:00:00,89880937,133.94,133.61,135.77,135.76,137.61999999999998,133.51749999999998
2021-02-04 06:00:00,84183061,137.39,134.59,137.4,136.3,137.672,134.057
2021-02-05 06:00:00,75693830,136.76,135.86,137.42,137.35,137.441,134.349
2021-02-08 06:00:00,71297214,136.91,134.92,136.96,136.03,136.83999999999997,134.592
2021-02-09 06:00:00,76774213,136.01,135.85,137.877,136.62,136.12499999999997,134.9435
2021-02-10 06:00:00,73046563,135.39,134.4,136.99,136.48,135.458,135.27299999999997
2021-02-11 06:00:00,64280029,135.13,133.77,136.39,135.9,135.262,135.48499999999999
2021-02-12 06:00:00,60145130,135.37,133.6921,135.53,134.35,135.603,135.808
2021-02-16 06:00:00,80576316,133.19,132.79,136.01,135.49,135.50799999999998,136.11049999999997
2021-02-17 06:00:00,98085249,130.84,129.47,132.22,131.25,135.09300000000002,136.261
2021-02-18 06:00:00,96856748,129.71,127.41,129.995,129.2,134.67000000000002,136.145
2021-02-19 06:00:00,87668834,129.87,128.8,130.71,130.24,133.91799999999998,135.795
2021-02-22 06:00:00,103916419,126.0,125.6,129.72,128.01,132.84199999999998,135.1415
2021-02-23 06:00:00,158273020,125.86,118.39,126.71,123.76,131.73700000000002,134.2885
2021-02-24 06:00:00,111039904,125.35,122.23,125.56,124.94,130.671,133.398
2021-02-25 06:00:00,148199540,120.99,120.54,126.4585,124.68,129.231,132.3445
2021-02-26 06:00:00,164560390,121.26,121.2,124.85,122.59,127.84400000000001,131.553
2021-03-01 06:00:00,116307892,127.79,122.79,127.93,123.75,127.08599999999998,131.34449999999998
2021-03-02 06:00:00,102260945,125.12,125.01,128.72,128.41,126.279,130.8935
2021-03-03 06:00:00,112966340,122.06,121.84,125.71,124.81,125.401,130.247
2021-03-04 06:00:00,178154980,120.13,118.62,123.6,121.75,124.44300000000001,129.55649999999997
2021-03-05 06:00:00,153766600,121.42,117.57,121.935,120.98,123.598,128.75799999999998
2021-03-08 06:00:00,154376610,116.36,116.21,121.0,120.93,122.63400000000001,127.73800000000001
2021-03-09 06:00:00,129525780,121.085,118.79,122.06,119.03,122.15650000000001,126.94675
2021-03-10 06:00:00,111943326,119.98,119.45,122.17,121.69,121.61950000000002,126.14525
2021-03-11 06:00:00,103026514,121.96,121.26,123.21,122.54,121.7165,125.47375000000002
2021-03-12 06:00:00,88105050,121.03,119.16,121.17,120.4,121.6935,124.76875
2021-03-15 05:00:00,92590555,123.99,120.42,124.0,121.41,121.3135,124.19975000000002
2021-03-16 05:00:00,115227936,125.57,124.715,127.22,125.7,121.3585,123.81875
2021-03-17 05:00:00,111932636,124.76,122.336,125.8599,124.05,121.6285,123.51475
2021-03-18 05:00:00,121469755,120.53,120.32,123.18,122.88,121.6685,123.05574999999999
2021-03-19 05:00:00,185549520,119.99,119.675,121.43,119.9,121.52550000000001,122.56175
2021-03-22 05:00:00,111912284,123.39,120.26,123.87,120.33,122.22849999999998,122.43125
2021-03-23 05:00:00,95467142,122.54,122.14,124.24,123.33,122.37399999999998,122.26525
2021-03-24 05:00:00,88530485,120.09,120.065,122.9,122.82,122.38499999999999,122.00225
2021-03-25 05:00:00,98844681,120.59,119.0,121.66,119.54,122.248,121.98225
2021-03-26 05:00:00,94071234,121.21,118.92,121.48,120.35,122.266,121.97975000000001
2021-03-29 05:00:00,80819203,121.39,120.7299,122.58,121.65,122.00600000000001,121.65975
2021-03-30 05:00:00,85671919,119.9,118.86,120.4031,120.11,121.439,121.39875000000002
2021-03-31 05:00:00,118323826,122.15,121.15,123.52,121.65,121.178,121.40324999999999
2021-04-01 05:00:00,75089134,123.0,122.49,124.18,123.66,121.425,121.54675
2021-04-05 05:00:00,88651175,125.9,123.07,126.1601,123.87,122.01599999999999,121.77074999999999
2021-04-06 05:00:00,80171253,126.21,125.65,127.13,126.5,122.298,122.26325
2021-04-07 05:00:00,83466716,127.9,125.14,127.92,125.83,122.83400000000002,122.604
2021-04-08 05:00:00,88844591,130.36,128.52,130.39,128.95,123.86100000000002,123.123
2021-04-09 05:00:00,106686703,132.995,129.47,133.04,129.8,125.10150000000002,123.67474999999999
2021-04-12 05:00:00,91419983,131.24,130.63,132.85,132.52,126.1045,124.18525
2021-04-13 05:00:00,91266545,134.43,131.93,134.66,132.44,127.4085,124.70725
2021-04-14 05:00:00,87222782,132.03,131.655,135.0,134.94,128.62150000000003,125.03025
2021-04-15 05:00:00,89347102,134.5,133.64,135.0,133.82,129.8565,125.51724999999999
2021-04-16 05:00:00,84922386,134.16,133.28,134.67,134.3,130.9725,126.19875000000002
2021-04-19 05:00:00,94264215,134.84,133.34,135.47,133.51,131.8665,126.94125
2021-04-20 05:00:00,94812349,133.11,131.81,135.53,135.02,132.5565,127.42725
2021-04-21 05:00:00,68847136,133.5,131.3001,133.75,132.36,133.1165,127.97525
2021-04-22 05:00:00,84566456,131.94,131.41,134.15,133.04,133.2745,128.56775
2021-04-23 05:00:00,78756779,134.32,132.16,135.12,132.16,133.40699999999998,129.25425
2021-04-26 05:00:00,66905069,134.72,133.56,135.06,134.83,133.755,129.92974999999998
2021-04-27 05:00:00,66015804,134.39,134.11,135.41,135.01,133.751,130.57975
2021-04-28 05:00:00,107760097,133.58,133.08,135.02,134.31,133.906,131.26375000000002
2021-04-29 05:00:00,151100950,133.48,132.45,137.07,136.47,133.804,131.83025000000004
2021-04-30 05:00:00,109839466,131.46,131.065,133.56,131.78,133.53400000000002,132.25325
2021-05-03 05:00:00,75135100,132.54,131.83,134.07,132.04,133.304,132.58525
2021-05-04 05:00:00,137564720,127.85,126.7,131.4899,131.19,132.778,132.66725000000002
2021-05-05 05:00:00,84000900,128.1,127.97,130.45,129.2,132.238,132.67725000000002
2021-05-06 05:00:00,78128334,129.74,127.13,129.75,127.89,132.018,132.64624999999998
2021-05-07 05:00:00,78973273,130.21,129.475,131.2582,130.85,131.60700000000003,132.507
2021-05-10 05:00:00,88071229,126.85,126.81,129.54,129.41,130.82,132.2875
2021-05-11 05:00:00,126142826,125.91,122.77,126.27,123.5,129.972,131.8615
2021-05-12 05:00:00,112172282,122.77,122.25,124.64,123.4,128.89100000000002,131.3985
2021-05-13 05:00:00,105861339,124.97,124.26,126.15,124.58,128.04000000000002,130.922
2021-05-14 05:00:00,81917951,127.45,125.85,127.89,126.25,127.63899999999998,130.5865
2021-05-17 05:00:00,74244624,126.27,125.17,126.93,126.82,127.01199999999999,130.15800000000002
2021-05-18 05:00:00,63342929,124.85,124.78,126.99,126.56,126.71200000000002,129.745
2021-05-19 05:00:00,92611989,124.69,122.86,124.915,123.16,126.37100000000001,129.30450000000002
2021-05-20 05:00:00,76857123,127.31,125.1,127.72,125.23,126.128,129.073
2021-05-21 05:00:00,79295436,125.43,125.21,128.0,127.82,125.65,128.62849999999997
2021-05-24 05:00:00,63092945,127.1,125.94,127.94,126.01,125.675,128.2475
2021-05-25 05:00:00,72009482,126.9,126.32,128.32,127.82,125.774,127.873
2021-05-26 05:00:00,56575920,126.85,126.42,127.39,126.955,126.18199999999999,127.53649999999998
2021-05-27 05:00:00,94625601,125.28,125.08,127.64,126.44,126.213,127.12650000000001
2021-05-28 05:00:00,71311109,124.61,124.55,125.8,125.57,125.929,126.78400000000002
2021-06-01 05:00:00,67637118,124.28,123.94,125.35,125.08,125.73000000000002,126.37100000000001
2021-06-02 05:00:00,59278862,125.06,124.05,125.24,124.28,125.751,126.23149999999998
2021-06-03 05:00:00,76229170,123.54,123.13,124.85,124.68,125.636,126.0035
2021-06-04 05:00:00,75169343,125.89,123.85,126.16,124.07,125.494,125.811
2021-06-07 05:00:00,71057550,125.9,124.8321,126.32,126.17,125.54099999999998,125.59550000000002
2021-06-08 05:00:00,74403774,126.74,126.2101,128.46,126.6,125.505,125.59
2021-06-09 05:00:00,56877937,127.13,126.52,127.75,127.21,125.52799999999999,125.651
2021-06-10 05:00:00,71186421,126.11,125.94,128.19,127.02,125.454,125.81800000000001
2021-06-11 05:00:00,53522373,127.35,126.1,127.44,126.53,125.66100000000002,125.93700000000001
2021-06-14 05:00:00,96906490,130.48,127.07,130.54,127.82,126.24799999999998,126.0885
2021-06-15 05:00:00,62746332,129.64,129.39,130.6,129.94,126.78399999999999,126.25699999999999
2021-06-16 05:00:00,91815026,130.15,128.461,130.89,130.37,127.29299999999998,126.522
2021-06-17 05:00:00,96721669,131.79,129.65,132.55,129.8,128.118,126.877
2021-06-18 05:00:00,108953309,130.46,130.24,131.51,130.71,128.575,127.03450000000001
2021-06-21 05:00:00,79663316,132.3,129.21,132.41,130.3,129.215,127.378
2021-06-22 05:00:00,74783618,133.98,131.62,134.08,132.13,129.93900000000002,127.72200000000001
2021-06-23 05:00:00,60214200,133.7,133.23,134.32,133.77,130.59599999999998,128.062
2021-06-24 05:00:00,68710998,133.41,132.93,134.64,134.45,131.326,128.39000000000001
2021-06-25 05:00:00,70783746,133.11,132.81,133.89,133.46,131.902,128.7815
2021-06-28 05:00:00,62111303,134.78,133.35,135.245,133.41,132.33200000000002,129.29
2021-06-29 05:00:00,64556081,136.33,134.35,136.49,134.8,133.001,129.8925
2021-06-30 05:00:00,63261393,136.96,135.87,137.41,136.17,133.68200000000002,130.4875
2021-07-01 05:00:00,52485781,137.27,135.76,137.33,136.6,134.23,131.17399999999998
2021-07-02 05:00:00,78945572,139.96,137.745,140.0,137.9,135.18,131.8775
2021-07-06 05:00:00,108181793,142.02,140.07,143.15,140.07,136.152,132.6835
2021-07-07 05:00:00,104911589,144.57,142.66,144.89,143.535,137.21099999999998,133.575
2021-07-08 05:00:00,105575458,143.24,140.665,144.06,141.58,138.16500000000002,134.3805
2021-07-09 05:00:00,99890800,145.11,142.6522,145.65,142.75,139.335,135.33049999999997
2021-07-12 05:00:00,76299719,144.5,144.0,146.32,146.21,140.47400000000002,136.188
2021-07-13 05:00:00,100827099,145.64,143.63,147.46,144.03,141.56,136.946
2021-07-14 05:00:00,127050785,149.15,147.68,149.57,148.1,142.842,137.92149999999998
2021-07-15 05:00:00,106820297,148.48,147.09,150.0,149.24,143.994,138.838
2021-07-16 05:00:00,93251426,146.39,145.88,149.76,148.46,144.906,139.568
2021-07-19 05:00:00,121434571,142.45,141.67,144.07,143.75,145.155,140.1675
2021-07-20 05:00:00,96350036,146.15,142.96,147.0997,143.46,145.568,140.86
2021-07-21 05:00:00,74993460,145.4,144.63,146.13,145.53,145.651,141.431
2021-07-22 05:00:00,77338156,146.8,145.81,148.195,145.935,146.007,142.08599999999998
2021-07-23 05:00:00,71447416,148.56,146.92,148.7177,147.55,146.352,142.8435
2021-07-26 05:00:00,72434089,148.99,147.7,149.83,148.27,146.801,143.6375
2021-07-27 05:00:00,104818578,146.77,145.55,149.21,149.12,146.91400000000002,144.23700000000002
2021-07-28 05:00:00,118931191,144.98,142.54,146.97,144.81,146.497,144.6695
2021-07-29 05:00:00,56699475,145.64,144.58,146.55,144.685,146.213,145.1035
2021-07-30 05:00:00,70440626,145.86,144.11,146.33,144.38,146.16000000000003,145.53300000000002
2021-08-02 05:00:00,62879961,145.52,145.25,146.95,146.36,146.467,145.811
2021-08-03 05:00:00,64786618,147.36,145.18,148.045,145.81,146.588,146.078
2021-08-04 05:00:00,56368271,146.95,146.28,147.79,147.27,146.743,146.197
2021-08-05 05:00:00,46397674,147.06,146.17,147.84,146.98,146.769,146.38799999999998
2021-08-06 05:00:00,54126813,146.14,145.63,147.11,146.35,146.527,146.4395
2021-08-09 05:00:00,48908689,146.09,145.52,146.7,146.2,146.237,146.519
2021-08-10 05:00:00,69023081,145.6,145.3,147.71,146.44,146.12,146.517
2021-08-11 05:00:00,48493463,145.86,145.53,146.72,146.05,146.208,146.35250000000002
2021-08-12 05:00:00,73779113,148.89,145.84,149.05,146.19,146.53300000000002,146.373
2021-08-13 05:00:00,59375009,149.1,148.27,149.4444,148.97,146.857,146.5085
2021-08-16 05:00:00,103558782,151.12,146.47,151.19,148.535,147.417,146.942
2021-08-17 05:00:00,92229735,150.19,149.09,151.68,150.23,147.7,147.144
2021-08-18 05:00:00,86325990,146.36,146.15,150.72,149.8,147.64100000000002,147.19199999999998
2021-08-19 05:00:00,86960310,146.7,144.5,148.0,145.03,147.60500000000002,147.187
2021-08-20 05:00:00,60549630,148.19,146.78,148.5,147.44,147.81,147.16850000000002
2021-08-23 05:00:00,60131810,149.71,147.89,150.19,148.31,148.172,147.2045
2021-08-24 05:00:00,48606428,149.62,149.15,150.86,149.45,148.574,147.347
2021-08-25 05:00:00,58991297,148.36,147.8,150.32,149.81,148.824,147.51600000000002
2021-08-26 05:00:00,48597195,147.54,147.51,149.12,148.35,148.689,147.61100000000002
2021-08-27 05:00:00,55802388,148.6,146.83,148.75,147.48,148.639,147.748
2021-08-30 05:00:00,90956723,153.12,148.61,153.49,149.0,148.839,148.128
2021-08-31 05:00:00,86453117,151.83,151.29,152.8,152.66,149.00300000000001,148.3515
2021-09-01 05:00:00,80313711,152.51,152.34,154.98,152.83,149.618,148.6295
2021-09-02 05:00:00,71171317,153.65,152.4,154.72,153.87,150.31300000000002,148.959
2021-09-03 05:00:00,57866066,154.3,153.09,154.63,153.76,150.924,149.36700000000002
2021-09-07 05:00:00,82278261,156.69,154.39,157.26,154.97,151.622,149.897
2021-09-08 05:00:00,74420207,155.11,153.975,157.04,156.98,152.171,150.3725
2021-09-09 05:00:00,57305730,154.07,153.95,156.11,155.49,152.74200000000002,150.783
2021-09-10 05:00:00,140893240,148.97,148.7,155.48,155.0,152.88500000000002,150.787
2021-09-13 05:00:00,102404329,149.55,148.75,151.42,150.63,152.98,150.8095
2021-09-14 05:00:00,109296295,148.12,146.91,151.07,150.35,152.48000000000002,150.6595
2021-09-15 05:00:00,83281315,149.03,146.37,149.44,148.56,152.20000000000002,150.6015
2021-09-16 05:00:00,68034149,148.79,147.221,148.97,148.44,151.82800000000003,150.723
2021-09-17 05:00:00,129868824,146.06,145.76,148.82,148.82,151.06900000000002,150.69099999999997
2021-09-20 05:00:00,123478863,142.94,141.27,144.84,143.8,149.93300000000002,150.42849999999999
2021-09-21 05:00:00,75833962,143.43,142.78,144.6,143.93,148.60700000000003,150.1145
2021-09-22 05:00:00,76404341,145.85,143.7001,146.43,144.45,147.68099999999998,149.926
2021-09-23 05:00:00,64838170,146.83,145.64,147.08,146.65,146.957,149.84949999999998
2021-09-24 05:00:00,53477869,146.92,145.56,147.4701,145.66,146.752,149.8185
2021-09-27 05:00:00,74150729,145.37,143.82,145.96,145.47,146.334,149.65699999999998
2021-09-28 05:00:00,108972340,141.91,141.69,144.75,143.25,145.713,149.09650000000002
2021-09-29 05:00:00,74602044,142.83,142.03,144.45,142.47,145.093,148.6465
2021-09-30 05:00:00,89056664,141.5,141.28,144.378,143.66,144.36399999999998,148.096
2021-10-01 05:00:00,94639581,142.65,139.1101,142.92,141.9,144.023,147.546
2021-10-04 05:00:00,98322008,139.14,138.27,142.21,141.76,143.64299999999997,146.788
2021-10-05 05:00:00,80861062,141.11,139.36,142.24,139.49,143.411,146.00900000000001
2021-10-06 05:00:00,83221119,142.0,138.37,142.15,139.47,143.026,145.3535
2021-10-07 05:00:00,61732656,143.29,142.72,144.215,143.06,142.672,144.8145
2021-10-08 05:00:00,58773155,142.9,142.56,144.1781,144.03,142.27,144.511
2021-10-11 05:00:00,64452219,142.81,141.81,144.81,142.27,142.014,144.17400000000004
2021-10-12 05:00:00,73035859,141.51,141.0401,143.25,143.23,141.974,143.8435
2021-10-13 05:00:00,78762721,140.91,139.2,141.4,141.235,141.782,143.4375
2021-10-14 05:00:00,69907100,143.76,141.51,143.88,142.11,142.008,143.186
2021-10-15 05:00:00,67940334,144.84,143.51,144.895,143.77,142.227,143.125
2021-10-18 05:00:00,85589175,146.55,143.16,146.84,143.445,142.96800000000002,143.3055
2021-10-19 05:00:00,76378894,148.76,146.55,149.17,147.01,143.733,143.572
2021-10-20 05:00:00,58418788,149.26,148.12,149.7539,148.7,144.459,143.7425
2021-10-21 05:00:00,61420990,149.48,147.87,149.64,148.81,145.078,143.875
2021-10-22 05:00:00,58883443,148.69,148.64,150.18,149.69,145.65699999999998,143.9635
2021-10-25 05:00:00,50720556,148.64,147.6211,149.37,148.68,146.23999999999998,144.127
2021-10-26 05:00:00,60893395,149.32,149.0101,150.84,149.33,147.02100000000002,144.4975
2021-10-27 05:00:00,56094929,148.85,148.49,149.73,149.36,147.815,144.7985
2021-10-28 05:00:00,100077888,152.57,149.72,153.165,149.82,148.69599999999997,145.352
2021-10-29 05:00:00,124953168,149.8,146.4128,149.94,147.215,149.192,145.7095
2021-11-01 05:00:00,74588258,148.96,147.8,149.7,148.985,149.433,146.20049999999998
2021-11-02 05:00:00,69121987,150.02,148.65,151.57,148.66,149.55900000000003,146.646
2021-11-03 05:00:00,54511534,151.49,149.82,151.97,150.39,149.782,147.12050000000002
2021-11-04 05:00:00,60394616,150.96,150.64,152.43,151.58,149.93,147.504
2021-11-05 05:00:00,65463883,151.28,150.06,152.2,151.89,150.189,147.923
2021-11-08 06:00:00,55020868,150.44,150.16,151.57,151.41,150.369,148.3045
2021-11-09 06:00:00,56787930,150.81,150.0601,151.428,150.2,150.51799999999997,148.7695
